PID,PID_Sex,PID_Age,Manipulation,combined_info,score
69,Female,19,Masculinity,179_Manipulated,0
70,Female,19,Masculinity,179_Manipulated,3
71,Female,18,Masculinity,179_Manipulated,0
72,Female,18,Masculinity,179_Manipulated,0
73,Female,19,Masculinity,179_Manipulated,0
74,Female,18,Masculinity,179_Manipulated,3
75,Female,20,Masculinity,179_Manipulated,3
76,Female,18,Masculinity,179_Manipulated,3
77,Female,20,Masculinity,179_Manipulated,0
78,Female,19,Masculinity,179_Manipulated,0
79,Female,20,Masculinity,179_Manipulated,0
80,Female,20,Masculinity,179_Manipulated,5
81,Female,18,Masculinity,179_Manipulated,2
82,Female,20,Masculinity,179_Manipulated,0
83,Female,18,Masculinity,179_Manipulated,0
84,Female,19,Masculinity,179_Manipulated,0
85,Female,19,Masculinity,179_Manipulated,2
86,Male,18,Masculinity,179_Manipulated,0
87,Female,18,Masculinity,179_Manipulated,0
88,Female,18,Masculinity,179_Manipulated,2
89,Female,39,Masculinity,179_Manipulated,0
90,Female,18,Masculinity,179_Manipulated,3
91,Male,19,Masculinity,179_Manipulated,0
92,Female,20,Masculinity,179_Manipulated,2
103,Female,18,Symmetry,179_Manipulated,3
106,Female,19,Symmetry,179_Manipulated,0
106,Male,22,Symmetry,179_Manipulated,0
109,Male,20,Symmetry,179_Manipulated,0
112,Female,18,Symmetry,179_Manipulated,4
115,Female,18,Symmetry,179_Manipulated,5
118,Female,19,Symmetry,179_Manipulated,0
121,Female,18,Symmetry,179_Manipulated,0
124,Female,19,Symmetry,179_Manipulated,0
127,Female,19,Symmetry,179_Manipulated,0
130,Female,19,Symmetry,179_Manipulated,0
133,Female,21,Symmetry,179_Manipulated,3
136,Male,20,Symmetry,179_Manipulated,2
139,Female,19,Symmetry,179_Manipulated,0
142,Female,19,Symmetry,179_Manipulated,4
145,Male,18,Symmetry,179_Manipulated,1
148,Male,22,Symmetry,179_Manipulated,0
151,Male,20,Symmetry,179_Manipulated,0
154,Male,21,Symmetry,179_Manipulated,4
157,Male,19,Symmetry,179_Manipulated,0
160,Male,19,Symmetry,179_Manipulated,0
163,Male,21,Symmetry,179_Manipulated,0
166,Male,18,Symmetry,179_Manipulated,3
169,Male,21,Symmetry,179_Manipulated,1
172,Female,19,Symmetry,179_Manipulated,4
175,Male,21,Symmetry,179_Manipulated,5
178,Male,20,Symmetry,179_Manipulated,0
181,Female,22,Symmetry,179_Manipulated,0
184,Female,21,Symmetry,179_Manipulated,0
187,Female,19,Symmetry,179_Manipulated,0
190,Male,19,Symmetry,179_Manipulated,3
193,Female,22,Symmetry,179_Manipulated,6
196,Female,20,Symmetry,179_Manipulated,3
199,Female,19,Symmetry,179_Manipulated,0
202,Female,19,Symmetry,179_Manipulated,3
205,Female,22,Symmetry,179_Manipulated,0
208,Female,18,Symmetry,179_Manipulated,1
211,Female,18,Symmetry,179_Manipulated,0
214,Female,20,Symmetry,179_Manipulated,0
217,Female,19,Symmetry,179_Manipulated,2
220,Male,21,Symmetry,179_Manipulated,1
275,Male,20,Symmetry,179_Manipulated,0
102,Female,19,Averageness,179_None,0
105,Female,19,Averageness,179_None,4
108,Male,19,Averageness,179_None,4
111,Female,19,Averageness,179_None,0
114,Male,19,Averageness,179_None,0
117,Female,19,Averageness,179_None,2
120,Female,19,Averageness,179_None,2
123,Male,19,Averageness,179_None,0
126,Male,21,Averageness,179_None,1
129,Female,19,Averageness,179_None,0
132,Female,19,Averageness,179_None,0
135,Female,19,Averageness,179_None,2
138,Male,19,Averageness,179_None,1
141,Female,22,Averageness,179_None,3
144,Male,19,Averageness,179_None,2
147,Female,19,Averageness,179_None,0
150,Male,19,Averageness,179_None,0
153,Male,18,Averageness,179_None,3
156,Male,18,Averageness,179_None,0
159,Female,19,Averageness,179_None,4
162,Female,19,Averageness,179_None,6
165,Female,18,Averageness,179_None,4
168,Male,20,Averageness,179_None,0
171,Male,19,Averageness,179_None,4
174,Male,21,Averageness,179_None,0
177,Female,22,Averageness,179_None,0
180,Female,19,Averageness,179_None,2
183,Male,20,Averageness,179_None,3
186,Female,21,Averageness,179_None,0
189,Female,19,Averageness,179_None,0
192,Female,20,Averageness,179_None,3
195,Female,19,Averageness,179_None,5
198,Female,19,Averageness,179_None,2
201,Female,20,Averageness,179_None,0
204,Female,20,Averageness,179_None,0
207,Female,18,Averageness,179_None,4
210,Female,19,Averageness,179_None,3
213,Male,19,Averageness,179_None,3
216,Female,21,Averageness,179_None,0
219,Female,18,Averageness,179_None,0
222,Female,21,Averageness,179_None,4
101,Female,21,Femininity,179_None,3
104,Female,18,Femininity,179_None,0
110,Female,19,Femininity,179_None,1
113,Female,18,Femininity,179_None,3
116,Female,18,Femininity,179_None,0
119,Female,20,Femininity,179_None,0
122,Female,20,Femininity,179_None,0
125,Male,19,Femininity,179_None,0
128,Female,19,Femininity,179_None,0
131,Female,18,Femininity,179_None,0
134,Female,18,Femininity,179_None,3
137,Female,19,Femininity,179_None,0
140,Female,19,Femininity,179_None,2
143,Female,18,Femininity,179_None,3
146,Female,19,Femininity,179_None,0
149,Female,18,Femininity,179_None,4
152,Male,19,Femininity,179_None,2
155,Male,19,Femininity,179_None,0
158,Male,19,Femininity,179_None,1
161,Male,19,Femininity,179_None,0
164,Female,20,Femininity,179_None,2
167,Male,19,Femininity,179_None,3
170,Male,19,Femininity,179_None,0
173,Male,19,Femininity,179_None,0
176,Female,22,Femininity,179_None,0
179,Male,20,Femininity,179_None,1
182,Male,18,Femininity,179_None,0
185,Female,22,Femininity,179_None,0
188,Female,21,Femininity,179_None,5
191,Female,21,Femininity,179_None,3
194,Male,18,Femininity,179_None,2
197,Female,21,Femininity,179_None,0
200,Male,20,Femininity,179_None,4
203,Female,19,Femininity,179_None,0
206,Male,20,Femininity,179_None,0
209,Male,20,Femininity,179_None,3
212,Male,22,Femininity,179_None,3
215,Female,20,Femininity,179_None,4
218,Male,18,Femininity,179_None,3
221,Male,19,Femininity,179_None,3
224,Male,20,Femininity,179_None,4
43,Male,34,Masculinity,179_None,3
44,Female,19,Masculinity,179_None,0
45,Male,20,Masculinity,179_None,2
46,Female,19,Masculinity,179_None,1
47,Female,19,Masculinity,179_None,2
48,Female,20,Masculinity,179_None,0
49,Male,23,Masculinity,179_None,0
50,Female,19,Masculinity,179_None,3
51,Female,19,Masculinity,179_None,0
52,Female,22,Masculinity,179_None,4
53,Female,19,Masculinity,179_None,3
54,Male,19,Masculinity,179_None,3
55,Female,20,Masculinity,179_None,5
56,Female,20,Masculinity,179_None,2
57,Female,19,Masculinity,179_None,0
58,Male,18,Masculinity,179_None,0
59,Male,31,Masculinity,179_None,0
60,Male,19,Masculinity,179_None,4
61,Female,41,Masculinity,179_None,0
62,Female,19,Masculinity,179_None,0
63,Female,24,Masculinity,179_None,4
64,Female,19,Masculinity,179_None,4
65,Female,20,Masculinity,179_None,0
66,Male,21,Masculinity,179_None,4
67,Female,34,Masculinity,179_None,5
68,Male,18,Masculinity,179_None,0
69,Female,19,Masculinity,179_None,4
70,Female,19,Masculinity,179_None,0
71,Female,18,Masculinity,179_None,4
72,Female,18,Masculinity,179_None,5
73,Female,19,Masculinity,179_None,4
74,Female,18,Masculinity,179_None,0
75,Female,20,Masculinity,179_None,0
76,Female,18,Masculinity,179_None,0
77,Female,20,Masculinity,179_None,2
78,Female,19,Masculinity,179_None,3
79,Female,20,Masculinity,179_None,4
80,Female,20,Masculinity,179_None,0
81,Female,18,Masculinity,179_None,0
82,Female,20,Masculinity,179_None,4
83,Female,18,Masculinity,179_None,5
84,Female,19,Masculinity,179_None,3
85,Female,19,Masculinity,179_None,0
86,Male,18,Masculinity,179_None,5
87,Female,18,Masculinity,179_None,2
88,Female,18,Masculinity,179_None,0
89,Female,39,Masculinity,179_None,2
90,Female,18,Masculinity,179_None,0
91,Male,19,Masculinity,179_None,3
92,Female,20,Masculinity,179_None,0
103,Female,18,Symmetry,179_None,0
106,Female,19,Symmetry,179_None,3
106,Male,22,Symmetry,179_None,3
109,Male,20,Symmetry,179_None,2
112,Female,18,Symmetry,179_None,0
115,Female,18,Symmetry,179_None,0
118,Female,19,Symmetry,179_None,1
121,Female,18,Symmetry,179_None,2
124,Female,19,Symmetry,179_None,3
127,Female,19,Symmetry,179_None,4
130,Female,19,Symmetry,179_None,5
133,Female,21,Symmetry,179_None,0
136,Male,20,Symmetry,179_None,0
139,Female,19,Symmetry,179_None,4
142,Female,19,Symmetry,179_None,0
145,Male,18,Symmetry,179_None,0
148,Male,22,Symmetry,179_None,3
151,Male,20,Symmetry,179_None,2
154,Male,21,Symmetry,179_None,0
157,Male,19,Symmetry,179_None,1
160,Male,19,Symmetry,179_None,1
163,Male,21,Symmetry,179_None,1
166,Male,18,Symmetry,179_None,0
169,Male,21,Symmetry,179_None,0
172,Female,19,Symmetry,179_None,0
175,Male,21,Symmetry,179_None,0
178,Male,20,Symmetry,179_None,1
181,Female,22,Symmetry,179_None,2
184,Female,21,Symmetry,179_None,5
187,Female,19,Symmetry,179_None,4
190,Male,19,Symmetry,179_None,0
193,Female,22,Symmetry,179_None,0
196,Female,20,Symmetry,179_None,0
199,Female,19,Symmetry,179_None,4
202,Female,19,Symmetry,179_None,0
205,Female,22,Symmetry,179_None,1
208,Female,18,Symmetry,179_None,0
211,Female,18,Symmetry,179_None,3
214,Female,20,Symmetry,179_None,3
217,Female,19,Symmetry,179_None,0
220,Male,21,Symmetry,179_None,0
275,Male,20,Symmetry,179_None,2
102,Female,19,Averageness,181_Manipulated,0
105,Female,19,Averageness,181_Manipulated,0
108,Male,19,Averageness,181_Manipulated,0
111,Female,19,Averageness,181_Manipulated,0
114,Male,19,Averageness,181_Manipulated,0
117,Female,19,Averageness,181_Manipulated,0
120,Female,19,Averageness,181_Manipulated,0
123,Male,19,Averageness,181_Manipulated,0
126,Male,21,Averageness,181_Manipulated,1
129,Female,19,Averageness,181_Manipulated,3
132,Female,19,Averageness,181_Manipulated,0
135,Female,19,Averageness,181_Manipulated,3
138,Male,19,Averageness,181_Manipulated,1
141,Female,22,Averageness,181_Manipulated,0
144,Male,19,Averageness,181_Manipulated,0
147,Female,19,Averageness,181_Manipulated,4
150,Male,19,Averageness,181_Manipulated,0
153,Male,18,Averageness,181_Manipulated,3
156,Male,18,Averageness,181_Manipulated,2
159,Female,19,Averageness,181_Manipulated,4
162,Female,19,Averageness,181_Manipulated,4
165,Female,18,Averageness,181_Manipulated,3
168,Male,20,Averageness,181_Manipulated,3
171,Male,19,Averageness,181_Manipulated,2
174,Male,21,Averageness,181_Manipulated,2
177,Female,22,Averageness,181_Manipulated,0
180,Female,19,Averageness,181_Manipulated,3
183,Male,20,Averageness,181_Manipulated,0
186,Female,21,Averageness,181_Manipulated,4
189,Female,19,Averageness,181_Manipulated,0
192,Female,20,Averageness,181_Manipulated,0
195,Female,19,Averageness,181_Manipulated,0
198,Female,19,Averageness,181_Manipulated,2
201,Female,20,Averageness,181_Manipulated,4
204,Female,20,Averageness,181_Manipulated,0
207,Female,18,Averageness,181_Manipulated,0
210,Female,19,Averageness,181_Manipulated,0
213,Male,19,Averageness,181_Manipulated,0
216,Female,21,Averageness,181_Manipulated,0
219,Female,18,Averageness,181_Manipulated,3
222,Female,21,Averageness,181_Manipulated,2
101,Female,21,Femininity,181_Manipulated,3
104,Female,18,Femininity,181_Manipulated,0
110,Female,19,Femininity,181_Manipulated,4
113,Female,18,Femininity,181_Manipulated,3
116,Female,18,Femininity,181_Manipulated,1
119,Female,20,Femininity,181_Manipulated,3
122,Female,20,Femininity,181_Manipulated,0
125,Male,19,Femininity,181_Manipulated,0
128,Female,19,Femininity,181_Manipulated,3
131,Female,18,Femininity,181_Manipulated,1
134,Female,18,Femininity,181_Manipulated,3
137,Female,19,Femininity,181_Manipulated,5
140,Female,19,Femininity,181_Manipulated,0
143,Female,18,Femininity,181_Manipulated,3
146,Female,19,Femininity,181_Manipulated,0
149,Female,18,Femininity,181_Manipulated,4
152,Male,19,Femininity,181_Manipulated,2
155,Male,19,Femininity,181_Manipulated,0
158,Male,19,Femininity,181_Manipulated,1
161,Male,19,Femininity,181_Manipulated,0
164,Female,20,Femininity,181_Manipulated,0
167,Male,19,Femininity,181_Manipulated,2
170,Male,19,Femininity,181_Manipulated,1
173,Male,19,Femininity,181_Manipulated,0
176,Female,22,Femininity,181_Manipulated,2
179,Male,20,Femininity,181_Manipulated,0
182,Male,18,Femininity,181_Manipulated,0
185,Female,22,Femininity,181_Manipulated,0
188,Female,21,Femininity,181_Manipulated,3
191,Female,21,Femininity,181_Manipulated,0
194,Male,18,Femininity,181_Manipulated,0
197,Female,21,Femininity,181_Manipulated,5
200,Male,20,Femininity,181_Manipulated,2
203,Female,19,Femininity,181_Manipulated,1
206,Male,20,Femininity,181_Manipulated,0
209,Male,20,Femininity,181_Manipulated,0
212,Male,22,Femininity,181_Manipulated,2
215,Female,20,Femininity,181_Manipulated,0
218,Male,18,Femininity,181_Manipulated,0
221,Male,19,Femininity,181_Manipulated,0
224,Male,20,Femininity,181_Manipulated,0
43,Male,34,Masculinity,181_Manipulated,0
44,Female,19,Masculinity,181_Manipulated,2
45,Male,20,Masculinity,181_Manipulated,3
46,Female,19,Masculinity,181_Manipulated,1
47,Female,19,Masculinity,181_Manipulated,0
48,Female,20,Masculinity,181_Manipulated,0
49,Male,23,Masculinity,181_Manipulated,0
50,Female,19,Masculinity,181_Manipulated,3
51,Female,19,Masculinity,181_Manipulated,0
52,Female,22,Masculinity,181_Manipulated,3
53,Female,19,Masculinity,181_Manipulated,0
54,Male,19,Masculinity,181_Manipulated,3
55,Female,20,Masculinity,181_Manipulated,4
56,Female,20,Masculinity,181_Manipulated,0
57,Female,19,Masculinity,181_Manipulated,0
58,Male,18,Masculinity,181_Manipulated,1
59,Male,31,Masculinity,181_Manipulated,1
60,Male,19,Masculinity,181_Manipulated,3
61,Female,41,Masculinity,181_Manipulated,0
62,Female,19,Masculinity,181_Manipulated,0
63,Female,24,Masculinity,181_Manipulated,0
64,Female,19,Masculinity,181_Manipulated,0
65,Female,20,Masculinity,181_Manipulated,3
66,Male,21,Masculinity,181_Manipulated,2
67,Female,34,Masculinity,181_Manipulated,0
68,Male,18,Masculinity,181_Manipulated,2
69,Female,19,Masculinity,181_Manipulated,0
70,Female,19,Masculinity,181_Manipulated,3
71,Female,18,Masculinity,181_Manipulated,0
72,Female,18,Masculinity,181_Manipulated,2
73,Female,19,Masculinity,181_Manipulated,3
74,Female,18,Masculinity,181_Manipulated,2
75,Female,20,Masculinity,181_Manipulated,0
76,Female,18,Masculinity,181_Manipulated,3
77,Female,20,Masculinity,181_Manipulated,2
78,Female,19,Masculinity,181_Manipulated,0
79,Female,20,Masculinity,181_Manipulated,0
80,Female,20,Masculinity,181_Manipulated,2
81,Female,18,Masculinity,181_Manipulated,2
82,Female,20,Masculinity,181_Manipulated,0
83,Female,18,Masculinity,181_Manipulated,3
84,Female,19,Masculinity,181_Manipulated,3
85,Female,19,Masculinity,181_Manipulated,0
86,Male,18,Masculinity,181_Manipulated,2
87,Female,18,Masculinity,181_Manipulated,3
88,Female,18,Masculinity,181_Manipulated,0
89,Female,39,Masculinity,181_Manipulated,0
90,Female,18,Masculinity,181_Manipulated,2
91,Male,19,Masculinity,181_Manipulated,1
92,Female,20,Masculinity,181_Manipulated,0
103,Female,18,Symmetry,181_Manipulated,0
106,Female,19,Symmetry,181_Manipulated,2
106,Male,22,Symmetry,181_Manipulated,0
109,Male,20,Symmetry,181_Manipulated,2
112,Female,18,Symmetry,181_Manipulated,3
115,Female,18,Symmetry,181_Manipulated,2
118,Female,19,Symmetry,181_Manipulated,0
121,Female,18,Symmetry,181_Manipulated,0
124,Female,19,Symmetry,181_Manipulated,0
127,Female,19,Symmetry,181_Manipulated,0
130,Female,19,Symmetry,181_Manipulated,2
133,Female,21,Symmetry,181_Manipulated,0
136,Male,20,Symmetry,181_Manipulated,2
139,Female,19,Symmetry,181_Manipulated,0
142,Female,19,Symmetry,181_Manipulated,0
145,Male,18,Symmetry,181_Manipulated,0
148,Male,22,Symmetry,181_Manipulated,0
151,Male,20,Symmetry,181_Manipulated,2
154,Male,21,Symmetry,181_Manipulated,2
157,Male,19,Symmetry,181_Manipulated,2
160,Male,19,Symmetry,181_Manipulated,0
163,Male,21,Symmetry,181_Manipulated,0
166,Male,18,Symmetry,181_Manipulated,1
169,Male,21,Symmetry,181_Manipulated,1
172,Female,19,Symmetry,181_Manipulated,0
175,Male,21,Symmetry,181_Manipulated,0
178,Male,20,Symmetry,181_Manipulated,2
181,Female,22,Symmetry,181_Manipulated,0
184,Female,21,Symmetry,181_Manipulated,0
187,Female,19,Symmetry,181_Manipulated,2
190,Male,19,Symmetry,181_Manipulated,0
193,Female,22,Symmetry,181_Manipulated,2
196,Female,20,Symmetry,181_Manipulated,0
199,Female,19,Symmetry,181_Manipulated,3
202,Female,19,Symmetry,181_Manipulated,2
205,Female,22,Symmetry,181_Manipulated,4
208,Female,18,Symmetry,181_Manipulated,0
211,Female,18,Symmetry,181_Manipulated,4
214,Female,20,Symmetry,181_Manipulated,0
217,Female,19,Symmetry,181_Manipulated,0
220,Male,21,Symmetry,181_Manipulated,1
275,Male,20,Symmetry,181_Manipulated,1
102,Female,19,Averageness,181_None,2
105,Female,19,Averageness,181_None,2
108,Male,19,Averageness,181_None,1
111,Female,19,Averageness,181_None,3
114,Male,19,Averageness,181_None,2
117,Female,19,Averageness,181_None,2
120,Female,19,Averageness,181_None,3
123,Male,19,Averageness,181_None,2
126,Male,21,Averageness,181_None,0
129,Female,19,Averageness,181_None,0
132,Female,19,Averageness,181_None,1
135,Female,19,Averageness,181_None,0
138,Male,19,Averageness,181_None,0
141,Female,22,Averageness,181_None,2
144,Male,19,Averageness,181_None,2
147,Female,19,Averageness,181_None,0
150,Male,19,Averageness,181_None,1
153,Male,18,Averageness,181_None,0
156,Male,18,Averageness,181_None,0
159,Female,19,Averageness,181_None,0
162,Female,19,Averageness,181_None,0
165,Female,18,Averageness,181_None,0
168,Male,20,Averageness,181_None,0
171,Male,19,Averageness,181_None,0
174,Male,21,Averageness,181_None,0
177,Female,22,Averageness,181_None,2
180,Female,19,Averageness,181_None,0
183,Male,20,Averageness,181_None,2
186,Female,21,Averageness,181_None,0
189,Female,19,Averageness,181_None,2
192,Female,20,Averageness,181_None,3
195,Female,19,Averageness,181_None,4
198,Female,19,Averageness,181_None,0
201,Female,20,Averageness,181_None,0
204,Female,20,Averageness,181_None,3
207,Female,18,Averageness,181_None,3
210,Female,19,Averageness,181_None,2
213,Male,19,Averageness,181_None,2
216,Female,21,Averageness,181_None,2
219,Female,18,Averageness,181_None,0
222,Female,21,Averageness,181_None,0
101,Female,21,Femininity,181_None,0
104,Female,18,Femininity,181_None,1
110,Female,19,Femininity,181_None,0
113,Female,18,Femininity,181_None,0
116,Female,18,Femininity,181_None,0
119,Female,20,Femininity,181_None,0
122,Female,20,Femininity,181_None,1
125,Male,19,Femininity,181_None,3
128,Female,19,Femininity,181_None,0
131,Female,18,Femininity,181_None,0
134,Female,18,Femininity,181_None,0
137,Female,19,Femininity,181_None,0
140,Female,19,Femininity,181_None,1
143,Female,18,Femininity,181_None,0
146,Female,19,Femininity,181_None,2
149,Female,18,Femininity,181_None,0
152,Male,19,Femininity,181_None,0
155,Male,19,Femininity,181_None,3
158,Male,19,Femininity,181_None,0
161,Male,19,Femininity,181_None,3
164,Female,20,Femininity,181_None,3
167,Male,19,Femininity,181_None,0
170,Male,19,Femininity,181_None,0
173,Male,19,Femininity,181_None,1
176,Female,22,Femininity,181_None,0
179,Male,20,Femininity,181_None,1
182,Male,18,Femininity,181_None,3
185,Female,22,Femininity,181_None,1
188,Female,21,Femininity,181_None,0
191,Female,21,Femininity,181_None,2
194,Male,18,Femininity,181_None,2
197,Female,21,Femininity,181_None,0
200,Male,20,Femininity,181_None,0
203,Female,19,Femininity,181_None,0
206,Male,20,Femininity,181_None,2
209,Male,20,Femininity,181_None,2
212,Male,22,Femininity,181_None,0
215,Female,20,Femininity,181_None,3
218,Male,18,Femininity,181_None,3
221,Male,19,Femininity,181_None,1
224,Male,20,Femininity,181_None,3
43,Male,34,Masculinity,181_None,1
44,Female,19,Masculinity,181_None,0
45,Male,20,Masculinity,181_None,0
46,Female,19,Masculinity,181_None,0
47,Female,19,Masculinity,181_None,2
48,Female,20,Masculinity,181_None,3
49,Male,23,Masculinity,181_None,3
50,Female,19,Masculinity,181_None,0
51,Female,19,Masculinity,181_None,3
52,Female,22,Masculinity,181_None,0
53,Female,19,Masculinity,181_None,3
54,Male,19,Masculinity,181_None,0
55,Female,20,Masculinity,181_None,0
56,Female,20,Masculinity,181_None,4
57,Female,19,Masculinity,181_None,2
58,Male,18,Masculinity,181_None,0
59,Male,31,Masculinity,181_None,0
60,Male,19,Masculinity,181_None,0
61,Female,41,Masculinity,181_None,2
62,Female,19,Masculinity,181_None,3
63,Female,24,Masculinity,181_None,3
64,Female,19,Masculinity,181_None,3
65,Female,20,Masculinity,181_None,0
66,Male,21,Masculinity,181_None,0
67,Female,34,Masculinity,181_None,4
68,Male,18,Masculinity,181_None,0
69,Female,19,Masculinity,181_None,3
70,Female,19,Masculinity,181_None,0
71,Female,18,Masculinity,181_None,3
72,Female,18,Masculinity,181_None,0
73,Female,19,Masculinity,181_None,0
74,Female,18,Masculinity,181_None,0
75,Female,20,Masculinity,181_None,5
76,Female,18,Masculinity,181_None,0
77,Female,20,Masculinity,181_None,0
78,Female,19,Masculinity,181_None,2
79,Female,20,Masculinity,181_None,3
80,Female,20,Masculinity,181_None,0
81,Female,18,Masculinity,181_None,0
82,Female,20,Masculinity,181_None,3
83,Female,18,Masculinity,181_None,0
84,Female,19,Masculinity,181_None,0
85,Female,19,Masculinity,181_None,2
86,Male,18,Masculinity,181_None,0
87,Female,18,Masculinity,181_None,0
88,Female,18,Masculinity,181_None,4
89,Female,39,Masculinity,181_None,3
90,Female,18,Masculinity,181_None,0
91,Male,19,Masculinity,181_None,0
92,Female,20,Masculinity,181_None,3
103,Female,18,Symmetry,181_None,3
106,Female,19,Symmetry,181_None,0
106,Male,22,Symmetry,181_None,3
109,Male,20,Symmetry,181_None,0
112,Female,18,Symmetry,181_None,0
115,Female,18,Symmetry,181_None,0
118,Female,19,Symmetry,181_None,1
121,Female,18,Symmetry,181_None,2
124,Female,19,Symmetry,181_None,3
127,Female,19,Symmetry,181_None,3
130,Female,19,Symmetry,181_None,0
133,Female,21,Symmetry,181_None,3
136,Male,20,Symmetry,181_None,0
139,Female,19,Symmetry,181_None,4
142,Female,19,Symmetry,181_None,4
145,Male,18,Symmetry,181_None,2
148,Male,22,Symmetry,181_None,2
151,Male,20,Symmetry,181_None,0
154,Male,21,Symmetry,181_None,0
157,Male,19,Symmetry,181_None,0
160,Male,19,Symmetry,181_None,1
163,Male,21,Symmetry,181_None,1
166,Male,18,Symmetry,181_None,0
169,Male,21,Symmetry,181_None,0
172,Female,19,Symmetry,181_None,3
175,Male,21,Symmetry,181_None,3
178,Male,20,Symmetry,181_None,0
181,Female,22,Symmetry,181_None,2
184,Female,21,Symmetry,181_None,4
187,Female,19,Symmetry,181_None,0
190,Male,19,Symmetry,181_None,2
193,Female,22,Symmetry,181_None,0
196,Female,20,Symmetry,181_None,2
199,Female,19,Symmetry,181_None,0
202,Female,19,Symmetry,181_None,0
205,Female,22,Symmetry,181_None,0
208,Female,18,Symmetry,181_None,1
211,Female,18,Symmetry,181_None,0
214,Female,20,Symmetry,181_None,3
217,Female,19,Symmetry,181_None,1
220,Male,21,Symmetry,181_None,0
275,Male,20,Symmetry,181_None,0
102,Female,19,Averageness,183_Manipulated,0
105,Female,19,Averageness,183_Manipulated,5
108,Male,19,Averageness,183_Manipulated,0
111,Female,19,Averageness,183_Manipulated,0
114,Male,19,Averageness,183_Manipulated,0
117,Female,19,Averageness,183_Manipulated,0
120,Female,19,Averageness,183_Manipulated,5
123,Male,19,Averageness,183_Manipulated,2
126,Male,21,Averageness,183_Manipulated,0
129,Female,19,Averageness,183_Manipulated,0
132,Female,19,Averageness,183_Manipulated,0
135,Female,19,Averageness,183_Manipulated,0
138,Male,19,Averageness,183_Manipulated,1
141,Female,22,Averageness,183_Manipulated,3
144,Male,19,Averageness,183_Manipulated,3
147,Female,19,Averageness,183_Manipulated,7
150,Male,19,Averageness,183_Manipulated,0
153,Male,18,Averageness,183_Manipulated,4
156,Male,18,Averageness,183_Manipulated,3
159,Female,19,Averageness,183_Manipulated,7
162,Female,19,Averageness,183_Manipulated,4
165,Female,18,Averageness,183_Manipulated,0
168,Male,20,Averageness,183_Manipulated,3
171,Male,19,Averageness,183_Manipulated,0
174,Male,21,Averageness,183_Manipulated,4
177,Female,22,Averageness,183_Manipulated,6
180,Female,19,Averageness,183_Manipulated,4
183,Male,20,Averageness,183_Manipulated,0
186,Female,21,Averageness,183_Manipulated,6
189,Female,19,Averageness,183_Manipulated,4
192,Female,20,Averageness,183_Manipulated,0
195,Female,19,Averageness,183_Manipulated,5
198,Female,19,Averageness,183_Manipulated,6
201,Female,20,Averageness,183_Manipulated,6
204,Female,20,Averageness,183_Manipulated,4
207,Female,18,Averageness,183_Manipulated,4
210,Female,19,Averageness,183_Manipulated,6
213,Male,19,Averageness,183_Manipulated,0
216,Female,21,Averageness,183_Manipulated,2
219,Female,18,Averageness,183_Manipulated,2
222,Female,21,Averageness,183_Manipulated,5
101,Female,21,Femininity,183_Manipulated,3
104,Female,18,Femininity,183_Manipulated,0
110,Female,19,Femininity,183_Manipulated,4
113,Female,18,Femininity,183_Manipulated,3
116,Female,18,Femininity,183_Manipulated,5
119,Female,20,Femininity,183_Manipulated,6
122,Female,20,Femininity,183_Manipulated,0
125,Male,19,Femininity,183_Manipulated,5
128,Female,19,Femininity,183_Manipulated,0
131,Female,18,Femininity,183_Manipulated,6
134,Female,18,Femininity,183_Manipulated,5
137,Female,19,Femininity,183_Manipulated,5
140,Female,19,Femininity,183_Manipulated,4
143,Female,18,Femininity,183_Manipulated,0
146,Female,19,Femininity,183_Manipulated,4
149,Female,18,Femininity,183_Manipulated,5
152,Male,19,Femininity,183_Manipulated,0
155,Male,19,Femininity,183_Manipulated,4
158,Male,19,Femininity,183_Manipulated,2
161,Male,19,Femininity,183_Manipulated,4
164,Female,20,Femininity,183_Manipulated,5
167,Male,19,Femininity,183_Manipulated,2
170,Male,19,Femininity,183_Manipulated,2
173,Male,19,Femininity,183_Manipulated,1
176,Female,22,Femininity,183_Manipulated,0
179,Male,20,Femininity,183_Manipulated,1
182,Male,18,Femininity,183_Manipulated,4
185,Female,22,Femininity,183_Manipulated,0
188,Female,21,Femininity,183_Manipulated,0
191,Female,21,Femininity,183_Manipulated,0
194,Male,18,Femininity,183_Manipulated,0
197,Female,21,Femininity,183_Manipulated,4
200,Male,20,Femininity,183_Manipulated,2
203,Female,19,Femininity,183_Manipulated,3
206,Male,20,Femininity,183_Manipulated,1
209,Male,20,Femininity,183_Manipulated,2
212,Male,22,Femininity,183_Manipulated,3
215,Female,20,Femininity,183_Manipulated,5
218,Male,18,Femininity,183_Manipulated,0
221,Male,19,Femininity,183_Manipulated,0
224,Male,20,Femininity,183_Manipulated,0
43,Male,34,Masculinity,183_Manipulated,3
44,Female,19,Masculinity,183_Manipulated,0
45,Male,20,Masculinity,183_Manipulated,0
46,Female,19,Masculinity,183_Manipulated,2
47,Female,19,Masculinity,183_Manipulated,0
48,Female,20,Masculinity,183_Manipulated,0
49,Male,23,Masculinity,183_Manipulated,0
50,Female,19,Masculinity,183_Manipulated,0
51,Female,19,Masculinity,183_Manipulated,5
52,Female,22,Masculinity,183_Manipulated,0
53,Female,19,Masculinity,183_Manipulated,0
54,Male,19,Masculinity,183_Manipulated,0
