PID,PID_Sex,PID_Age,Manipulation,combined_info,score,face_id,condition
151,Male,20,Symmetry,219_Manipulated,,219,Manipulated
154,Male,21,Symmetry,219_Manipulated,2.0,219,Manipulated
157,Male,19,Symmetry,219_Manipulated,,219,Manipulated
160,Male,19,Symmetry,219_Manipulated,1.0,219,Manipulated
163,Male,21,Symmetry,219_Manipulated,1.0,219,Manipulated
166,Male,18,Symmetry,219_Manipulated,,219,Manipulated
169,Male,21,Symmetry,219_Manipulated,1.0,219,Manipulated
172,Female,19,Symmetry,219_Manipulated,,219,Manipulated
175,Male,21,Symmetry,219_Manipulated,3.0,219,Manipulated
178,Male,20,Symmetry,219_Manipulated,,219,Manipulated
181,Female,22,Symmetry,219_Manipulated,2.0,219,Manipulated
184,Female,21,Symmetry,219_Manipulated,,219,Manipulated
187,Female,19,Symmetry,219_Manipulated,2.0,219,Manipulated
190,Male,19,Symmetry,219_Manipulated,2.0,219,Manipulated
193,Female,22,Symmetry,219_Manipulated,5.0,219,Manipulated
196,Female,20,Symmetry,219_Manipulated,1.0,219,Manipulated
199,Female,19,Symmetry,219_Manipulated,,219,Manipulated
202,Female,19,Symmetry,219_Manipulated,,219,Manipulated
205,Female,22,Symmetry,219_Manipulated,2.0,219,Manipulated
208,Female,18,Symmetry,219_Manipulated,2.0,219,Manipulated
211,Female,18,Symmetry,219_Manipulated,4.0,219,Manipulated
214,Female,20,Symmetry,219_Manipulated,,219,Manipulated
217,Female,19,Symmetry,219_Manipulated,,219,Manipulated
220,Male,21,Symmetry,219_Manipulated,1.0,219,Manipulated
275,Male,20,Symmetry,219_Manipulated,,219,Manipulated
102,Female,19,Averageness,219_None,2.0,219,
105,Female,19,Averageness,219_None,,219,
108,Male,19,Averageness,219_None,1.0,219,
111,Female,19,Averageness,219_None,,219,
114,Male,19,Averageness,219_None,,219,
117,Female,19,Averageness,219_None,2.0,219,
120,Female,19,Averageness,219_None,,219,
123,Male,19,Averageness,219_None,,219,
126,Male,21,Averageness,219_None,1.0,219,
129,Female,19,Averageness,219_None,,219,
132,Female,19,Averageness,219_None,,219,
135,Female,19,Averageness,219_None,1.0,219,
138,Male,19,Averageness,219_None,1.0,219,
141,Female,22,Averageness,219_None,2.0,219,
144,Male,19,Averageness,219_None,,219,
147,Female,19,Averageness,219_None,,219,
150,Male,19,Averageness,219_None,,219,
153,Male,18,Averageness,219_None,2.0,219,
156,Male,18,Averageness,219_None,,219,
159,Female,19,Averageness,219_None,1.0,219,
162,Female,19,Averageness,219_None,2.0,219,
165,Female,18,Averageness,219_None,,219,
168,Male,20,Averageness,219_None,,219,
171,Male,19,Averageness,219_None,2.0,219,
174,Male,21,Averageness,219_None,1.0,219,
177,Female,22,Averageness,219_None,1.0,219,
180,Female,19,Averageness,219_None,,219,
183,Male,20,Averageness,219_None,2.0,219,
186,Female,21,Averageness,219_None,2.0,219,
189,Female,19,Averageness,219_None,,219,
192,Female,20,Averageness,219_None,,219,
195,Female,19,Averageness,219_None,5.0,219,
198,Female,19,Averageness,219_None,1.0,219,
201,Female,20,Averageness,219_None,3.0,219,
204,Female,20,Averageness,219_None,2.0,219,
207,Female,18,Averageness,219_None,3.0,219,
210,Female,19,Averageness,219_None,,219,
213,Male,19,Averageness,219_None,,219,
216,Female,21,Averageness,219_None,1.0,219,
219,Female,18,Averageness,219_None,2.0,219,
222,Female,21,Averageness,219_None,2.0,219,
101,Female,21,Femininity,219_None,3.0,219,
104,Female,18,Femininity,219_None,,219,
110,Female,19,Femininity,219_None,,219,
113,Female,18,Femininity,219_None,,219,
116,Female,18,Femininity,219_None,4.0,219,
119,Female,20,Femininity,219_None,,219,
122,Female,20,Femininity,219_None,1.0,219,
125,Male,19,Femininity,219_None,2.0,219,
128,Female,19,Femininity,219_None,2.0,219,
131,Female,18,Femininity,219_None,1.0,219,
134,Female,18,Femininity,219_None,3.0,219,
137,Female,19,Femininity,219_None,4.0,219,
140,Female,19,Femininity,219_None,,219,
143,Female,18,Femininity,219_None,,219,
146,Female,19,Femininity,219_None,,219,
149,Female,18,Femininity,219_None,4.0,219,
152,Male,19,Femininity,219_None,,219,
155,Male,19,Femininity,219_None,2.0,219,
158,Male,19,Femininity,219_None,1.0,219,
161,Male,19,Femininity,219_None,,219,
164,Female,20,Femininity,219_None,1.0,219,
167,Male,19,Femininity,219_None,2.0,219,
170,Male,19,Femininity,219_None,,219,
173,Male,19,Femininity,219_None,1.0,219,
176,Female,22,Femininity,219_None,,219,
179,Male,20,Femininity,219_None,1.0,219,
182,Male,18,Femininity,219_None,1.0,219,
185,Female,22,Femininity,219_None,2.0,219,
188,Female,21,Femininity,219_None,,219,
191,Female,21,Femininity,219_None,,219,
194,Male,18,Femininity,219_None,6.0,219,
197,Female,21,Femininity,219_None,3.0,219,
200,Male,20,Femininity,219_None,1.0,219,
203,Female,19,Femininity,219_None,1.0,219,
206,Male,20,Femininity,219_None,,219,
209,Male,20,Femininity,219_None,,219,
212,Male,22,Femininity,219_None,1.0,219,
215,Female,20,Femininity,219_None,3.0,219,
218,Male,18,Femininity,219_None,2.0,219,
221,Male,19,Femininity,219_None,,219,
224,Male,20,Femininity,219_None,1.0,219,
43,Male,34,Masculinity,219_None,,219,
44,Female,19,Masculinity,219_None,,219,
45,Male,20,Masculinity,219_None,4.0,219,
46,Female,19,Masculinity,219_None,1.0,219,
47,Female,19,Masculinity,219_None,,219,
48,Female,20,Masculinity,219_None,,219,
49,Male,23,Masculinity,219_None,,219,
50,Female,19,Masculinity,219_None,3.0,219,
51,Female,19,Masculinity,219_None,,219,
52,Female,22,Masculinity,219_None,2.0,219,
53,Female,19,Masculinity,219_None,,219,
54,Male,19,Masculinity,219_None,1.0,219,
55,Female,20,Masculinity,219_None,3.0,219,
56,Female,20,Masculinity,219_None,,219,
57,Female,19,Masculinity,219_None,1.0,219,
58,Male,18,Masculinity,219_None,1.0,219,
59,Male,31,Masculinity,219_None,,219,
60,Male,19,Masculinity,219_None,,219,
61,Female,41,Masculinity,219_None,,219,
62,Female,19,Masculinity,219_None,3.0,219,
63,Female,24,Masculinity,219_None,,219,
64,Female,19,Masculinity,219_None,,219,
65,Female,20,Masculinity,219_None,3.0,219,
66,Male,21,Masculinity,219_None,2.0,219,
67,Female,34,Masculinity,219_None,,219,
68,Male,18,Masculinity,219_None,2.0,219,
69,Female,19,Masculinity,219_None,5.0,219,
70,Female,19,Masculinity,219_None,2.0,219,
71,Female,18,Masculinity,219_None,,219,
72,Female,18,Masculinity,219_None,,219,
73,Female,19,Masculinity,219_None,3.0,219,
74,Female,18,Masculinity,219_None,,219,
75,Female,20,Masculinity,219_None,,219,
76,Female,18,Masculinity,219_None,,219,
77,Female,20,Masculinity,219_None,,219,
78,Female,19,Masculinity,219_None,3.0,219,
79,Female,20,Masculinity,219_None,4.0,219,
80,Female,20,Masculinity,219_None,3.0,219,
81,Female,18,Masculinity,219_None,,219,
82,Female,20,Masculinity,219_None,,219,
83,Female,18,Masculinity,219_None,,219,
84,Female,19,Masculinity,219_None,1.0,219,
85,Female,19,Masculinity,219_None,,219,
86,Male,18,Masculinity,219_None,,219,
87,Female,18,Masculinity,219_None,1.0,219,
88,Female,18,Masculinity,219_None,,219,
89,Female,39,Masculinity,219_None,1.0,219,
90,Female,18,Masculinity,219_None,2.0,219,
91,Male,19,Masculinity,219_None,,219,
92,Female,20,Masculinity,219_None,,219,
103,Female,18,Symmetry,219_None,,219,
106,Female,19,Symmetry,219_None,,219,
106,Male,22,Symmetry,219_None,1.0,219,
109,Male,20,Symmetry,219_None,1.0,219,
112,Female,18,Symmetry,219_None,,219,
115,Female,18,Symmetry,219_None,2.0,219,
118,Female,19,Symmetry,219_None,,219,
121,Female,18,Symmetry,219_None,1.0,219,
124,Female,19,Symmetry,219_None,,219,
127,Female,19,Symmetry,219_None,,219,
130,Female,19,Symmetry,219_None,,219,
133,Female,21,Symmetry,219_None,,219,
136,Male,20,Symmetry,219_None,,219,
139,Female,19,Symmetry,219_None,4.0,219,
142,Female,19,Symmetry,219_None,2.0,219,
145,Male,18,Symmetry,219_None,,219,
148,Male,22,Symmetry,219_None,,219,
151,Male,20,Symmetry,219_None,1.0,219,
154,Male,21,Symmetry,219_None,,219,
157,Male,19,Symmetry,219_None,1.0,219,
160,Male,19,Symmetry,219_None,,219,
163,Male,21,Symmetry,219_None,,219,
166,Male,18,Symmetry,219_None,1.0,219,
169,Male,21,Symmetry,219_None,,219,
172,Female,19,Symmetry,219_None,2.0,219,
175,Male,21,Symmetry,219_None,,219,
178,Male,20,Symmetry,219_None,1.0,219,
181,Female,22,Symmetry,219_None,,219,
184,Female,21,Symmetry,219_None,2.0,219,
187,Female,19,Symmetry,219_None,,219,
190,Male,19,Symmetry,219_None,,219,
193,Female,22,Symmetry,219_None,,219,
196,Female,20,Symmetry,219_None,,219,
199,Female,19,Symmetry,219_None,2.0,219,
202,Female,19,Symmetry,219_None,3.0,219,
205,Female,22,Symmetry,219_None,,219,
208,Female,18,Symmetry,219_None,,219,
211,Female,18,Symmetry,219_None,,219,
214,Female,20,Symmetry,219_None,2.0,219,
217,Female,19,Symmetry,219_None,1.0,219,
220,Male,21,Symmetry,219_None,,219,
275,Male,20,Symmetry,219_None,1.0,219,
102,Female,19,Averageness,223_Manipulated,,223,Manipulated
105,Female,19,Averageness,223_Manipulated,,223,Manipulated
108,Male,19,Averageness,223_Manipulated,1.0,223,Manipulated
111,Female,19,Averageness,223_Manipulated,4.0,223,Manipulated
114,Male,19,Averageness,223_Manipulated,2.0,223,Manipulated
117,Female,19,Averageness,223_Manipulated,,223,Manipulated
120,Female,19,Averageness,223_Manipulated,,223,Manipulated
123,Male,19,Averageness,223_Manipulated,1.0,223,Manipulated
126,Male,21,Averageness,223_Manipulated,,223,Manipulated
129,Female,19,Averageness,223_Manipulated,2.0,223,Manipulated
132,Female,19,Averageness,223_Manipulated,,223,Manipulated
135,Female,19,Averageness,223_Manipulated,,223,Manipulated
138,Male,19,Averageness,223_Manipulated,,223,Manipulated
141,Female,22,Averageness,223_Manipulated,3.0,223,Manipulated
144,Male,19,Averageness,223_Manipulated,3.0,223,Manipulated
147,Female,19,Averageness,223_Manipulated,,223,Manipulated
150,Male,19,Averageness,223_Manipulated,,223,Manipulated
153,Male,18,Averageness,223_Manipulated,4.0,223,Manipulated
156,Male,18,Averageness,223_Manipulated,,223,Manipulated
159,Female,19,Averageness,223_Manipulated,,223,Manipulated
162,Female,19,Averageness,223_Manipulated,,223,Manipulated
165,Female,18,Averageness,223_Manipulated,,223,Manipulated
168,Male,20,Averageness,223_Manipulated,3.0,223,Manipulated
171,Male,19,Averageness,223_Manipulated,3.0,223,Manipulated
174,Male,21,Averageness,223_Manipulated,,223,Manipulated
177,Female,22,Averageness,223_Manipulated,,223,Manipulated
180,Female,19,Averageness,223_Manipulated,2.0,223,Manipulated
183,Male,20,Averageness,223_Manipulated,,223,Manipulated
186,Female,21,Averageness,223_Manipulated,,223,Manipulated
189,Female,19,Averageness,223_Manipulated,,223,Manipulated
192,Female,20,Averageness,223_Manipulated,,223,Manipulated
195,Female,19,Averageness,223_Manipulated,4.0,223,Manipulated
198,Female,19,Averageness,223_Manipulated,,223,Manipulated
201,Female,20,Averageness,223_Manipulated,3.0,223,Manipulated
204,Female,20,Averageness,223_Manipulated,2.0,223,Manipulated
207,Female,18,Averageness,223_Manipulated,,223,Manipulated
210,Female,19,Averageness,223_Manipulated,4.0,223,Manipulated
213,Male,19,Averageness,223_Manipulated,,223,Manipulated
216,Female,21,Averageness,223_Manipulated,,223,Manipulated
219,Female,18,Averageness,223_Manipulated,2.0,223,Manipulated
222,Female,21,Averageness,223_Manipulated,4.0,223,Manipulated
101,Female,21,Femininity,223_Manipulated,,223,Manipulated
104,Female,18,Femininity,223_Manipulated,2.0,223,Manipulated
110,Female,19,Femininity,223_Manipulated,,223,Manipulated
113,Female,18,Femininity,223_Manipulated,,223,Manipulated
116,Female,18,Femininity,223_Manipulated,5.0,223,Manipulated
119,Female,20,Femininity,223_Manipulated,4.0,223,Manipulated
122,Female,20,Femininity,223_Manipulated,1.0,223,Manipulated
125,Male,19,Femininity,223_Manipulated,3.0,223,Manipulated
128,Female,19,Femininity,223_Manipulated,3.0,223,Manipulated
131,Female,18,Femininity,223_Manipulated,1.0,223,Manipulated
134,Female,18,Femininity,223_Manipulated,3.0,223,Manipulated
137,Female,19,Femininity,223_Manipulated,,223,Manipulated
140,Female,19,Femininity,223_Manipulated,,223,Manipulated
143,Female,18,Femininity,223_Manipulated,,223,Manipulated
146,Female,19,Femininity,223_Manipulated,,223,Manipulated
149,Female,18,Femininity,223_Manipulated,,223,Manipulated
152,Male,19,Femininity,223_Manipulated,,223,Manipulated
155,Male,19,Femininity,223_Manipulated,,223,Manipulated
158,Male,19,Femininity,223_Manipulated,,223,Manipulated
161,Male,19,Femininity,223_Manipulated,5.0,223,Manipulated
164,Female,20,Femininity,223_Manipulated,4.0,223,Manipulated
167,Male,19,Femininity,223_Manipulated,,223,Manipulated
170,Male,19,Femininity,223_Manipulated,4.0,223,Manipulated
173,Male,19,Femininity,223_Manipulated,1.0,223,Manipulated
176,Female,22,Femininity,223_Manipulated,5.0,223,Manipulated
179,Male,20,Femininity,223_Manipulated,,223,Manipulated
182,Male,18,Femininity,223_Manipulated,,223,Manipulated
185,Female,22,Femininity,223_Manipulated,,223,Manipulated
188,Female,21,Femininity,223_Manipulated,,223,Manipulated
191,Female,21,Femininity,223_Manipulated,,223,Manipulated
194,Male,18,Femininity,223_Manipulated,5.0,223,Manipulated
197,Female,21,Femininity,223_Manipulated,3.0,223,Manipulated
200,Male,20,Femininity,223_Manipulated,,223,Manipulated
203,Female,19,Femininity,223_Manipulated,1.0,223,Manipulated
206,Male,20,Femininity,223_Manipulated,,223,Manipulated
209,Male,20,Femininity,223_Manipulated,,223,Manipulated
212,Male,22,Femininity,223_Manipulated,3.0,223,Manipulated
215,Female,20,Femininity,223_Manipulated,,223,Manipulated
218,Male,18,Femininity,223_Manipulated,6.0,223,Manipulated
221,Male,19,Femininity,223_Manipulated,1.0,223,Manipulated
224,Male,20,Femininity,223_Manipulated,,223,Manipulated
43,Male,34,Masculinity,223_Manipulated,3.0,223,Manipulated
44,Female,19,Masculinity,223_Manipulated,,223,Manipulated
45,Male,20,Masculinity,223_Manipulated,,223,Manipulated
46,Female,19,Masculinity,223_Manipulated,1.0,223,Manipulated
47,Female,19,Masculinity,223_Manipulated,2.0,223,Manipulated
48,Female,20,Masculinity,223_Manipulated,3.0,223,Manipulated
49,Male,23,Masculinity,223_Manipulated,4.0,223,Manipulated
50,Female,19,Masculinity,223_Manipulated,3.0,223,Manipulated
51,Female,19,Masculinity,223_Manipulated,,223,Manipulated
52,Female,22,Masculinity,223_Manipulated,4.0,223,Manipulated
53,Female,19,Masculinity,223_Manipulated,,223,Manipulated
54,Male,19,Masculinity,223_Manipulated,2.0,223,Manipulated
55,Female,20,Masculinity,223_Manipulated,,223,Manipulated
56,Female,20,Masculinity,223_Manipulated,1.0,223,Manipulated
57,Female,19,Masculinity,223_Manipulated,2.0,223,Manipulated
58,Male,18,Masculinity,223_Manipulated,1.0,223,Manipulated
59,Male,31,Masculinity,223_Manipulated,1.0,223,Manipulated
60,Male,19,Masculinity,223_Manipulated,,223,Manipulated
61,Female,41,Masculinity,223_Manipulated,3.0,223,Manipulated
62,Female,19,Masculinity,223_Manipulated,3.0,223,Manipulated
63,Female,24,Masculinity,223_Manipulated,,223,Manipulated
64,Female,19,Masculinity,223_Manipulated,,223,Manipulated
65,Female,20,Masculinity,223_Manipulated,,223,Manipulated
66,Male,21,Masculinity,223_Manipulated,1.0,223,Manipulated
67,Female,34,Masculinity,223_Manipulated,,223,Manipulated
68,Male,18,Masculinity,223_Manipulated,3.0,223,Manipulated
69,Female,19,Masculinity,223_Manipulated,4.0,223,Manipulated
70,Female,19,Masculinity,223_Manipulated,,223,Manipulated
71,Female,18,Masculinity,223_Manipulated,,223,Manipulated
72,Female,18,Masculinity,223_Manipulated,2.0,223,Manipulated
73,Female,19,Masculinity,223_Manipulated,,223,Manipulated
74,Female,18,Masculinity,223_Manipulated,2.0,223,Manipulated
75,Female,20,Masculinity,223_Manipulated,6.0,223,Manipulated
76,Female,18,Masculinity,223_Manipulated,,223,Manipulated
77,Female,20,Masculinity,223_Manipulated,1.0,223,Manipulated
78,Female,19,Masculinity,223_Manipulated,,223,Manipulated
79,Female,20,Masculinity,223_Manipulated,,223,Manipulated
80,Female,20,Masculinity,223_Manipulated,2.0,223,Manipulated
81,Female,18,Masculinity,223_Manipulated,2.0,223,Manipulated
82,Female,20,Masculinity,223_Manipulated,,223,Manipulated
83,Female,18,Masculinity,223_Manipulated,4.0,223,Manipulated
84,Female,19,Masculinity,223_Manipulated,1.0,223,Manipulated
85,Female,19,Masculinity,223_Manipulated,2.0,223,Manipulated
86,Male,18,Masculinity,223_Manipulated,2.0,223,Manipulated
87,Female,18,Masculinity,223_Manipulated,,223,Manipulated
88,Female,18,Masculinity,223_Manipulated,,223,Manipulated
89,Female,39,Masculinity,223_Manipulated,,223,Manipulated
90,Female,18,Masculinity,223_Manipulated,,223,Manipulated
91,Male,19,Masculinity,223_Manipulated,2.0,223,Manipulated
92,Female,20,Masculinity,223_Manipulated,,223,Manipulated
103,Female,18,Symmetry,223_Manipulated,,223,Manipulated
106,Female,19,Symmetry,223_Manipulated,,223,Manipulated
106,Male,22,Symmetry,223_Manipulated,4.0,223,Manipulated
109,Male,20,Symmetry,223_Manipulated,1.0,223,Manipulated
112,Female,18,Symmetry,223_Manipulated,3.0,223,Manipulated
115,Female,18,Symmetry,223_Manipulated,3.0,223,Manipulated
118,Female,19,Symmetry,223_Manipulated,,223,Manipulated
121,Female,18,Symmetry,223_Manipulated,2.0,223,Manipulated
124,Female,19,Symmetry,223_Manipulated,2.0,223,Manipulated
127,Female,19,Symmetry,223_Manipulated,1.0,223,Manipulated
130,Female,19,Symmetry,223_Manipulated,,223,Manipulated
133,Female,21,Symmetry,223_Manipulated,,223,Manipulated
136,Male,20,Symmetry,223_Manipulated,,223,Manipulated
139,Female,19,Symmetry,223_Manipulated,4.0,223,Manipulated
142,Female,19,Symmetry,223_Manipulated,1.0,223,Manipulated
145,Male,18,Symmetry,223_Manipulated,1.0,223,Manipulated
148,Male,22,Symmetry,223_Manipulated,,223,Manipulated
151,Male,20,Symmetry,223_Manipulated,2.0,223,Manipulated
154,Male,21,Symmetry,223_Manipulated,,223,Manipulated
157,Male,19,Symmetry,223_Manipulated,,223,Manipulated
160,Male,19,Symmetry,223_Manipulated,1.0,223,Manipulated
163,Male,21,Symmetry,223_Manipulated,,223,Manipulated
166,Male,18,Symmetry,223_Manipulated,5.0,223,Manipulated
169,Male,21,Symmetry,223_Manipulated,,223,Manipulated
172,Female,19,Symmetry,223_Manipulated,4.0,223,Manipulated
175,Male,21,Symmetry,223_Manipulated,4.0,223,Manipulated
178,Male,20,Symmetry,223_Manipulated,1.0,223,Manipulated
181,Female,22,Symmetry,223_Manipulated,,223,Manipulated
184,Female,21,Symmetry,223_Manipulated,,223,Manipulated
187,Female,19,Symmetry,223_Manipulated,,223,Manipulated
190,Male,19,Symmetry,223_Manipulated,,223,Manipulated
193,Female,22,Symmetry,223_Manipulated,4.0,223,Manipulated
196,Female,20,Symmetry,223_Manipulated,,223,Manipulated
199,Female,19,Symmetry,223_Manipulated,4.0,223,Manipulated
202,Female,19,Symmetry,223_Manipulated,,223,Manipulated
205,Female,22,Symmetry,223_Manipulated,4.0,223,Manipulated
208,Female,18,Symmetry,223_Manipulated,,223,Manipulated
211,Female,18,Symmetry,223_Manipulated,4.0,223,Manipulated
214,Female,20,Symmetry,223_Manipulated,,223,Manipulated
217,Female,19,Symmetry,223_Manipulated,,223,Manipulated
220,Male,21,Symmetry,223_Manipulated,,223,Manipulated
275,Male,20,Symmetry,223_Manipulated,2.0,223,Manipulated
102,Female,19,Averageness,223_None,3.0,223,
105,Female,19,Averageness,223_None,2.0,223,
108,Male,19,Averageness,223_None,,223,
111,Female,19,Averageness,223_None,,223,
114,Male,19,Averageness,223_None,,223,
117,Female,19,Averageness,223_None,2.0,223,
120,Female,19,Averageness,223_None,1.0,223,
123,Male,19,Averageness,223_None,,223,
126,Male,21,Averageness,223_None,1.0,223,
129,Female,19,Averageness,223_None,,223,
132,Female,19,Averageness,223_None,1.0,223,
135,Female,19,Averageness,223_None,4.0,223,
138,Male,19,Averageness,223_None,1.0,223,
141,Female,22,Averageness,223_None,,223,
144,Male,19,Averageness,223_None,,223,
147,Female,19,Averageness,223_None,5.0,223,
150,Male,19,Averageness,223_None,2.0,223,
153,Male,18,Averageness,223_None,,223,
156,Male,18,Averageness,223_None,1.0,223,
159,Female,19,Averageness,223_None,4.0,223,
162,Female,19,Averageness,223_None,2.0,223,
165,Female,18,Averageness,223_None,3.0,223,
168,Male,20,Averageness,223_None,,223,
171,Male,19,Averageness,223_None,,223,
174,Male,21,Averageness,223_None,3.0,223,
177,Female,22,Averageness,223_None,2.0,223,
180,Female,19,Averageness,223_None,,223,
183,Male,20,Averageness,223_None,3.0,223,
186,Female,21,Averageness,223_None,4.0,223,
189,Female,19,Averageness,223_None,3.0,223,
192,Female,20,Averageness,223_None,3.0,223,
195,Female,19,Averageness,223_None,,223,
198,Female,19,Averageness,223_None,1.0,223,
201,Female,20,Averageness,223_None,,223,
204,Female,20,Averageness,223_None,,223,
207,Female,18,Averageness,223_None,3.0,223,
210,Female,19,Averageness,223_None,,223,
213,Male,19,Averageness,223_None,2.0,223,
216,Female,21,Averageness,223_None,2.0,223,
219,Female,18,Averageness,223_None,,223,
222,Female,21,Averageness,223_None,,223,
101,Female,21,Femininity,223_None,3.0,223,
104,Female,18,Femininity,223_None,,223,
110,Female,19,Femininity,223_None,1.0,223,
113,Female,18,Femininity,223_None,2.0,223,
116,Female,18,Femininity,223_None,,223,
119,Female,20,Femininity,223_None,,223,
122,Female,20,Femininity,223_None,,223,
125,Male,19,Femininity,223_None,,223,
128,Female,19,Femininity,223_None,,223,
131,Female,18,Femininity,223_None,,223,
134,Female,18,Femininity,223_None,,223,
137,Female,19,Femininity,223_None,6.0,223,
140,Female,19,Femininity,223_None,2.0,223,
143,Female,18,Femininity,223_None,1.0,223,
146,Female,19,Femininity,223_None,3.0,223,
149,Female,18,Femininity,223_None,3.0,223,
152,Male,19,Femininity,223_None,2.0,223,
155,Male,19,Femininity,223_None,3.0,223,
158,Male,19,Femininity,223_None,4.0,223,
161,Male,19,Femininity,223_None,,223,
164,Female,20,Femininity,223_None,,223,
167,Male,19,Femininity,223_None,1.0,223,
170,Male,19,Femininity,223_None,,223,
173,Male,19,Femininity,223_None,,223,
176,Female,22,Femininity,223_None,,223,
179,Male,20,Femininity,223_None,1.0,223,
182,Male,18,Femininity,223_None,3.0,223,
185,Female,22,Femininity,223_None,1.0,223,
188,Female,21,Femininity,223_None,2.0,223,
191,Female,21,Femininity,223_None,4.0,223,
194,Male,18,Femininity,223_None,,223,
197,Female,21,Femininity,223_None,,223,
200,Male,20,Femininity,223_None,4.0,223,
203,Female,19,Femininity,223_None,,223,
206,Male,20,Femininity,223_None,1.0,223,
209,Male,20,Femininity,223_None,1.0,223,
212,Male,22,Femininity,223_None,,223,
215,Female,20,Femininity,223_None,3.0,223,
218,Male,18,Femininity,223_None,,223,
221,Male,19,Femininity,223_None,,223,
224,Male,20,Femininity,223_None,4.0,223,
43,Male,34,Masculinity,223_None,,223,
44,Female,19,Masculinity,223_None,4.0,223,
45,Male,20,Masculinity,223_None,3.0,223,
46,Female,19,Masculinity,223_None,,223,
47,Female,19,Masculinity,223_None,,223,
48,Female,20,Masculinity,223_None,,223,
49,Male,23,Masculinity,223_None,,223,
50,Female,19,Masculinity,223_None,,223,
51,Female,19,Masculinity,223_None,2.0,223,
52,Female,22,Masculinity,223_None,,223,
53,Female,19,Masculinity,223_None,4.0,223,
54,Male,19,Masculinity,223_None,,223,
55,Female,20,Masculinity,223_None,4.0,223,
56,Female,20,Masculinity,223_None,,223,
57,Female,19,Masculinity,223_None,,223,
58,Male,18,Masculinity,223_None,,223,
59,Male,31,Masculinity,223_None,,223,
60,Male,19,Masculinity,223_None,4.0,223,
61,Female,41,Masculinity,223_None,,223,
62,Female,19,Masculinity,223_None,,223,
63,Female,24,Masculinity,223_None,1.0,223,
64,Female,19,Masculinity,223_None,3.0,223,
65,Female,20,Masculinity,223_None,2.0,223,
66,Male,21,Masculinity,223_None,,223,
67,Female,34,Masculinity,223_None,3.0,223,
68,Male,18,Masculinity,223_None,,223,
69,Female,19,Masculinity,223_None,,223,
70,Female,19,Masculinity,223_None,4.0,223,
71,Female,18,Masculinity,223_None,2.0,223,
72,Female,18,Masculinity,223_None,,223,
73,Female,19,Masculinity,223_None,4.0,223,
74,Female,18,Masculinity,223_None,,223,
75,Female,20,Masculinity,223_None,,223,
76,Female,18,Masculinity,223_None,2.0,223,
77,Female,20,Masculinity,223_None,,223,
78,Female,19,Masculinity,223_None,1.0,223,
79,Female,20,Masculinity,223_None,4.0,223,
80,Female,20,Masculinity,223_None,,223,
81,Female,18,Masculinity,223_None,,223,
82,Female,20,Masculinity,223_None,3.0,223,
83,Female,18,Masculinity,223_None,,223,
84,Female,19,Masculinity,223_None,,223,
85,Female,19,Masculinity,223_None,,223,
86,Male,18,Masculinity,223_None,,223,
87,Female,18,Masculinity,223_None,2.0,223,
88,Female,18,Masculinity,223_None,2.0,223,
89,Female,39,Masculinity,223_None,1.0,223,
90,Female,18,Masculinity,223_None,3.0,223,
91,Male,19,Masculinity,223_None,,223,
92,Female,20,Masculinity,223_None,3.0,223,
103,Female,18,Symmetry,223_None,5.0,223,
106,Female,19,Symmetry,223_None,3.0,223,
106,Male,22,Symmetry,223_None,,223,
109,Male,20,Symmetry,223_None,,223,
112,Female,18,Symmetry,223_None,,223,
115,Female,18,Symmetry,223_None,,223,
118,Female,19,Symmetry,223_None,1.0,223,
121,Female,18,Symmetry,223_None,,223,
124,Female,19,Symmetry,223_None,,223,
127,Female,19,Symmetry,223_None,,223,
130,Female,19,Symmetry,223_None,2.0,223,
133,Female,21,Symmetry,223_None,1.0,223,
136,Male,20,Symmetry,223_None,1.0,223,
139,Female,19,Symmetry,223_None,,223,
142,Female,19,Symmetry,223_None,,223,
145,Male,18,Symmetry,223_None,,223,
148,Male,22,Symmetry,223_None,3.0,223,
151,Male,20,Symmetry,223_None,,223,
154,Male,21,Symmetry,223_None,3.0,223,
157,Male,19,Symmetry,223_None,2.0,223,
160,Male,19,Symmetry,223_None,,223,
163,Male,21,Symmetry,223_None,1.0,223,
166,Male,18,Symmetry,223_None,,223,
169,Male,21,Symmetry,223_None,1.0,223,
172,Female,19,Symmetry,223_None,,223,
175,Male,21,Symmetry,223_None,,223,
178,Male,20,Symmetry,223_None,,223,
181,Female,22,Symmetry,223_None,1.0,223,
184,Female,21,Symmetry,223_None,3.0,223,
187,Female,19,Symmetry,223_None,2.0,223,
190,Male,19,Symmetry,223_None,1.0,223,
193,Female,22,Symmetry,223_None,,223,
196,Female,20,Symmetry,223_None,1.0,223,
199,Female,19,Symmetry,223_None,,223,
202,Female,19,Symmetry,223_None,1.0,223,
205,Female,22,Symmetry,223_None,,223,
208,Female,18,Symmetry,223_None,2.0,223,
211,Female,18,Symmetry,223_None,,223,
214,Female,20,Symmetry,223_None,2.0,223,
217,Female,19,Symmetry,223_None,4.0,223,
220,Male,21,Symmetry,223_None,3.0,223,
275,Male,20,Symmetry,223_None,,223,
102,Female,19,Averageness,224_Manipulated,3.0,224,Manipulated
105,Female,19,Averageness,224_Manipulated,,224,Manipulated
108,Male,19,Averageness,224_Manipulated,2.0,224,Manipulated
