PID,PID_Sex,PID_Age,Manipulation,combined_info,score,face_id,condition
46,Female,19,Masculinity,192_manipulated,1,192,manipulated
47,Female,19,Masculinity,192_manipulated,0,192,manipulated
48,Female,20,Masculinity,192_manipulated,0,192,manipulated
49,Male,23,Masculinity,192_manipulated,3,192,manipulated
50,Female,19,Masculinity,192_manipulated,0,192,manipulated
51,Female,19,Masculinity,192_manipulated,0,192,manipulated
52,Female,22,Masculinity,192_manipulated,3,192,manipulated
53,Female,19,Masculinity,192_manipulated,0,192,manipulated
54,Male,19,Masculinity,192_manipulated,2,192,manipulated
55,Female,20,Masculinity,192_manipulated,5,192,manipulated
56,Female,20,Masculinity,192_manipulated,2,192,manipulated
57,Female,19,Masculinity,192_manipulated,2,192,manipulated
58,Male,18,Masculinity,192_manipulated,0,192,manipulated
59,Male,31,Masculinity,192_manipulated,0,192,manipulated
60,Male,19,Masculinity,192_manipulated,0,192,manipulated
61,Female,41,Masculinity,192_manipulated,3,192,manipulated
62,Female,19,Masculinity,192_manipulated,3,192,manipulated
63,Female,24,Masculinity,192_manipulated,2,192,manipulated
64,Female,19,Masculinity,192_manipulated,3,192,manipulated
65,Female,20,Masculinity,192_manipulated,0,192,manipulated
66,Male,21,Masculinity,192_manipulated,0,192,manipulated
67,Female,34,Masculinity,192_manipulated,0,192,manipulated
68,Male,18,Masculinity,192_manipulated,2,192,manipulated
69,Female,19,Masculinity,192_manipulated,4,192,manipulated
70,Female,19,Masculinity,192_manipulated,3,192,manipulated
71,Female,18,Masculinity,192_manipulated,3,192,manipulated
72,Female,18,Masculinity,192_manipulated,2,192,manipulated
73,Female,19,Masculinity,192_manipulated,0,192,manipulated
74,Female,18,Masculinity,192_manipulated,4,192,manipulated
75,Female,20,Masculinity,192_manipulated,0,192,manipulated
76,Female,18,Masculinity,192_manipulated,0,192,manipulated
77,Female,20,Masculinity,192_manipulated,1,192,manipulated
78,Female,19,Masculinity,192_manipulated,3,192,manipulated
79,Female,20,Masculinity,192_manipulated,0,192,manipulated
80,Female,20,Masculinity,192_manipulated,3,192,manipulated
81,Female,18,Masculinity,192_manipulated,0,192,manipulated
82,Female,20,Masculinity,192_manipulated,0,192,manipulated
83,Female,18,Masculinity,192_manipulated,0,192,manipulated
84,Female,19,Masculinity,192_manipulated,0,192,manipulated
85,Female,19,Masculinity,192_manipulated,2,192,manipulated
86,Male,18,Masculinity,192_manipulated,3,192,manipulated
87,Female,18,Masculinity,192_manipulated,0,192,manipulated
88,Female,18,Masculinity,192_manipulated,0,192,manipulated
89,Female,39,Masculinity,192_manipulated,1,192,manipulated
90,Female,18,Masculinity,192_manipulated,2,192,manipulated
91,Male,19,Masculinity,192_manipulated,0,192,manipulated
92,Female,20,Masculinity,192_manipulated,3,192,manipulated
103,Female,18,Symmetry,192_manipulated,0,192,manipulated
106,Female,19,Symmetry,192_manipulated,2,192,manipulated
106,Male,22,Symmetry,192_manipulated,0,192,manipulated
109,Male,20,Symmetry,192_manipulated,1,192,manipulated
112,Female,18,Symmetry,192_manipulated,0,192,manipulated
115,Female,18,Symmetry,192_manipulated,4,192,manipulated
118,Female,19,Symmetry,192_manipulated,1,192,manipulated
121,Female,18,Symmetry,192_manipulated,3,192,manipulated
124,Female,19,Symmetry,192_manipulated,3,192,manipulated
127,Female,19,Symmetry,192_manipulated,0,192,manipulated
130,Female,19,Symmetry,192_manipulated,1,192,manipulated
133,Female,21,Symmetry,192_manipulated,0,192,manipulated
136,Male,20,Symmetry,192_manipulated,0,192,manipulated
139,Female,19,Symmetry,192_manipulated,3,192,manipulated
142,Female,19,Symmetry,192_manipulated,0,192,manipulated
145,Male,18,Symmetry,192_manipulated,2,192,manipulated
148,Male,22,Symmetry,192_manipulated,2,192,manipulated
151,Male,20,Symmetry,192_manipulated,0,192,manipulated
154,Male,21,Symmetry,192_manipulated,1,192,manipulated
157,Male,19,Symmetry,192_manipulated,0,192,manipulated
160,Male,19,Symmetry,192_manipulated,1,192,manipulated
163,Male,21,Symmetry,192_manipulated,3,192,manipulated
166,Male,18,Symmetry,192_manipulated,0,192,manipulated
169,Male,21,Symmetry,192_manipulated,1,192,manipulated
172,Female,19,Symmetry,192_manipulated,0,192,manipulated
175,Male,21,Symmetry,192_manipulated,3,192,manipulated
178,Male,20,Symmetry,192_manipulated,2,192,manipulated
181,Female,22,Symmetry,192_manipulated,0,192,manipulated
184,Female,21,Symmetry,192_manipulated,0,192,manipulated
187,Female,19,Symmetry,192_manipulated,3,192,manipulated
190,Male,19,Symmetry,192_manipulated,0,192,manipulated
193,Female,22,Symmetry,192_manipulated,4,192,manipulated
196,Female,20,Symmetry,192_manipulated,2,192,manipulated
199,Female,19,Symmetry,192_manipulated,0,192,manipulated
202,Female,19,Symmetry,192_manipulated,3,192,manipulated
205,Female,22,Symmetry,192_manipulated,0,192,manipulated
208,Female,18,Symmetry,192_manipulated,0,192,manipulated
211,Female,18,Symmetry,192_manipulated,0,192,manipulated
214,Female,20,Symmetry,192_manipulated,0,192,manipulated
217,Female,19,Symmetry,192_manipulated,1,192,manipulated
220,Male,21,Symmetry,192_manipulated,0,192,manipulated
275,Male,20,Symmetry,192_manipulated,0,192,manipulated
101,Female,21,Femininity,192_manipulated,0,192,manipulated
104,Female,18,Femininity,192_manipulated,0,192,manipulated
110,Female,19,Femininity,192_manipulated,0,192,manipulated
113,Female,18,Femininity,192_manipulated,3,192,manipulated
116,Female,18,Femininity,192_manipulated,4,192,manipulated
119,Female,20,Femininity,192_manipulated,0,192,manipulated
122,Female,20,Femininity,192_manipulated,0,192,manipulated
125,Male,19,Femininity,192_manipulated,0,192,manipulated
128,Female,19,Femininity,192_manipulated,2,192,manipulated
131,Female,18,Femininity,192_manipulated,0,192,manipulated
134,Female,18,Femininity,192_manipulated,4,192,manipulated
137,Female,19,Femininity,192_manipulated,0,192,manipulated
140,Female,19,Femininity,192_manipulated,0,192,manipulated
143,Female,18,Femininity,192_manipulated,4,192,manipulated
146,Female,19,Femininity,192_manipulated,3,192,manipulated
149,Female,18,Femininity,192_manipulated,0,192,manipulated
152,Male,19,Femininity,192_manipulated,0,192,manipulated
155,Male,19,Femininity,192_manipulated,0,192,manipulated
158,Male,19,Femininity,192_manipulated,0,192,manipulated
161,Male,19,Femininity,192_manipulated,3,192,manipulated
164,Female,20,Femininity,192_manipulated,0,192,manipulated
167,Male,19,Femininity,192_manipulated,1,192,manipulated
170,Male,19,Femininity,192_manipulated,0,192,manipulated
173,Male,19,Femininity,192_manipulated,1,192,manipulated
176,Female,22,Femininity,192_manipulated,0,192,manipulated
179,Male,20,Femininity,192_manipulated,0,192,manipulated
182,Male,18,Femininity,192_manipulated,3,192,manipulated
185,Female,22,Femininity,192_manipulated,1,192,manipulated
188,Female,21,Femininity,192_manipulated,2,192,manipulated
191,Female,21,Femininity,192_manipulated,0,192,manipulated
194,Male,18,Femininity,192_manipulated,0,192,manipulated
197,Female,21,Femininity,192_manipulated,5,192,manipulated
200,Male,20,Femininity,192_manipulated,5,192,manipulated
203,Female,19,Femininity,192_manipulated,0,192,manipulated
206,Male,20,Femininity,192_manipulated,2,192,manipulated
209,Male,20,Femininity,192_manipulated,0,192,manipulated
212,Male,22,Femininity,192_manipulated,3,192,manipulated
215,Female,20,Femininity,192_manipulated,0,192,manipulated
218,Male,18,Femininity,192_manipulated,0,192,manipulated
221,Male,19,Femininity,192_manipulated,0,192,manipulated
224,Male,20,Femininity,192_manipulated,4,192,manipulated
102,Female,19,Averageness,192_manipulated,4,192,manipulated
105,Female,19,Averageness,192_manipulated,0,192,manipulated
108,Male,19,Averageness,192_manipulated,2,192,manipulated
111,Female,19,Averageness,192_manipulated,3,192,manipulated
114,Male,19,Averageness,192_manipulated,2,192,manipulated
117,Female,19,Averageness,192_manipulated,0,192,manipulated
120,Female,19,Averageness,192_manipulated,0,192,manipulated
123,Male,19,Averageness,192_manipulated,0,192,manipulated
126,Male,21,Averageness,192_manipulated,0,192,manipulated
129,Female,19,Averageness,192_manipulated,0,192,manipulated
132,Female,19,Averageness,192_manipulated,3,192,manipulated
135,Female,19,Averageness,192_manipulated,0,192,manipulated
138,Male,19,Averageness,192_manipulated,2,192,manipulated
141,Female,22,Averageness,192_manipulated,2,192,manipulated
144,Male,19,Averageness,192_manipulated,0,192,manipulated
147,Female,19,Averageness,192_manipulated,3,192,manipulated
150,Male,19,Averageness,192_manipulated,3,192,manipulated
153,Male,18,Averageness,192_manipulated,0,192,manipulated
156,Male,18,Averageness,192_manipulated,0,192,manipulated
159,Female,19,Averageness,192_manipulated,4,192,manipulated
162,Female,19,Averageness,192_manipulated,3,192,manipulated
165,Female,18,Averageness,192_manipulated,0,192,manipulated
168,Male,20,Averageness,192_manipulated,0,192,manipulated
171,Male,19,Averageness,192_manipulated,2,192,manipulated
174,Male,21,Averageness,192_manipulated,0,192,manipulated
177,Female,22,Averageness,192_manipulated,0,192,manipulated
180,Female,19,Averageness,192_manipulated,2,192,manipulated
183,Male,20,Averageness,192_manipulated,2,192,manipulated
186,Female,21,Averageness,192_manipulated,0,192,manipulated
189,Female,19,Averageness,192_manipulated,0,192,manipulated
192,Female,20,Averageness,192_manipulated,0,192,manipulated
195,Female,19,Averageness,192_manipulated,5,192,manipulated
198,Female,19,Averageness,192_manipulated,3,192,manipulated
201,Female,20,Averageness,192_manipulated,3,192,manipulated
204,Female,20,Averageness,192_manipulated,2,192,manipulated
207,Female,18,Averageness,192_manipulated,3,192,manipulated
210,Female,19,Averageness,192_manipulated,3,192,manipulated
213,Male,19,Averageness,192_manipulated,0,192,manipulated
216,Female,21,Averageness,192_manipulated,1,192,manipulated
219,Female,18,Averageness,192_manipulated,2,192,manipulated
222,Female,21,Averageness,192_manipulated,0,192,manipulated
43,Male,34,Masculinity,192_none,2,192,none
44,Female,19,Masculinity,192_none,0,192,none
45,Male,20,Masculinity,192_none,3,192,none
46,Female,19,Masculinity,192_none,0,192,none
47,Female,19,Masculinity,192_none,3,192,none
48,Female,20,Masculinity,192_none,1,192,none
49,Male,23,Masculinity,192_none,0,192,none
50,Female,19,Masculinity,192_none,2,192,none
51,Female,19,Masculinity,192_none,1,192,none
52,Female,22,Masculinity,192_none,0,192,none
53,Female,19,Masculinity,192_none,4,192,none
54,Male,19,Masculinity,192_none,0,192,none
55,Female,20,Masculinity,192_none,0,192,none
56,Female,20,Masculinity,192_none,0,192,none
57,Female,19,Masculinity,192_none,0,192,none
58,Male,18,Masculinity,192_none,1,192,none
59,Male,31,Masculinity,192_none,1,192,none
60,Male,19,Masculinity,192_none,3,192,none
61,Female,41,Masculinity,192_none,0,192,none
62,Female,19,Masculinity,192_none,0,192,none
63,Female,24,Masculinity,192_none,0,192,none
64,Female,19,Masculinity,192_none,0,192,none
65,Female,20,Masculinity,192_none,3,192,none
66,Male,21,Masculinity,192_none,3,192,none
67,Female,34,Masculinity,192_none,4,192,none
68,Male,18,Masculinity,192_none,0,192,none
69,Female,19,Masculinity,192_none,0,192,none
70,Female,19,Masculinity,192_none,0,192,none
71,Female,18,Masculinity,192_none,0,192,none
72,Female,18,Masculinity,192_none,0,192,none
73,Female,19,Masculinity,192_none,3,192,none
74,Female,18,Masculinity,192_none,0,192,none
75,Female,20,Masculinity,192_none,5,192,none
76,Female,18,Masculinity,192_none,2,192,none
77,Female,20,Masculinity,192_none,0,192,none
78,Female,19,Masculinity,192_none,0,192,none
79,Female,20,Masculinity,192_none,3,192,none
80,Female,20,Masculinity,192_none,0,192,none
81,Female,18,Masculinity,192_none,3,192,none
82,Female,20,Masculinity,192_none,3,192,none
83,Female,18,Masculinity,192_none,2,192,none
84,Female,19,Masculinity,192_none,2,192,none
85,Female,19,Masculinity,192_none,0,192,none
86,Male,18,Masculinity,192_none,0,192,none
87,Female,18,Masculinity,192_none,2,192,none
88,Female,18,Masculinity,192_none,2,192,none
89,Female,39,Masculinity,192_none,0,192,none
90,Female,18,Masculinity,192_none,0,192,none
91,Male,19,Masculinity,192_none,2,192,none
92,Female,20,Masculinity,192_none,0,192,none
103,Female,18,Symmetry,192_none,4,192,none
106,Female,19,Symmetry,192_none,0,192,none
106,Male,22,Symmetry,192_none,2,192,none
109,Male,20,Symmetry,192_none,0,192,none
112,Female,18,Symmetry,192_none,4,192,none
115,Female,18,Symmetry,192_none,0,192,none
118,Female,19,Symmetry,192_none,0,192,none
121,Female,18,Symmetry,192_none,0,192,none
124,Female,19,Symmetry,192_none,0,192,none
127,Female,19,Symmetry,192_none,1,192,none
130,Female,19,Symmetry,192_none,0,192,none
133,Female,21,Symmetry,192_none,3,192,none
136,Male,20,Symmetry,192_none,1,192,none
139,Female,19,Symmetry,192_none,0,192,none
142,Female,19,Symmetry,192_none,3,192,none
145,Male,18,Symmetry,192_none,0,192,none
148,Male,22,Symmetry,192_none,0,192,none
151,Male,20,Symmetry,192_none,1,192,none
154,Male,21,Symmetry,192_none,0,192,none
157,Male,19,Symmetry,192_none,1,192,none
160,Male,19,Symmetry,192_none,0,192,none
163,Male,21,Symmetry,192_none,0,192,none
166,Male,18,Symmetry,192_none,1,192,none
169,Male,21,Symmetry,192_none,0,192,none
172,Female,19,Symmetry,192_none,4,192,none
175,Male,21,Symmetry,192_none,0,192,none
178,Male,20,Symmetry,192_none,0,192,none
181,Female,22,Symmetry,192_none,1,192,none
184,Female,21,Symmetry,192_none,2,192,none
187,Female,19,Symmetry,192_none,0,192,none
190,Male,19,Symmetry,192_none,2,192,none
193,Female,22,Symmetry,192_none,0,192,none
196,Female,20,Symmetry,192_none,0,192,none
199,Female,19,Symmetry,192_none,3,192,none
202,Female,19,Symmetry,192_none,0,192,none
205,Female,22,Symmetry,192_none,3,192,none
208,Female,18,Symmetry,192_none,1,192,none
211,Female,18,Symmetry,192_none,4,192,none
214,Female,20,Symmetry,192_none,2,192,none
217,Female,19,Symmetry,192_none,0,192,none
220,Male,21,Symmetry,192_none,1,192,none
275,Male,20,Symmetry,192_none,1,192,none
101,Female,21,Femininity,192_none,3,192,none
104,Female,18,Femininity,192_none,1,192,none
110,Female,19,Femininity,192_none,3,192,none
113,Female,18,Femininity,192_none,0,192,none
116,Female,18,Femininity,192_none,0,192,none
119,Female,20,Femininity,192_none,2,192,none
122,Female,20,Femininity,192_none,1,192,none
125,Male,19,Femininity,192_none,4,192,none
128,Female,19,Femininity,192_none,0,192,none
131,Female,18,Femininity,192_none,3,192,none
134,Female,18,Femininity,192_none,0,192,none
137,Female,19,Femininity,192_none,5,192,none
140,Female,19,Femininity,192_none,1,192,none
143,Female,18,Femininity,192_none,0,192,none
146,Female,19,Femininity,192_none,0,192,none
149,Female,18,Femininity,192_none,3,192,none
152,Male,19,Femininity,192_none,1,192,none
155,Male,19,Femininity,192_none,2,192,none
158,Male,19,Femininity,192_none,2,192,none
161,Male,19,Femininity,192_none,0,192,none
164,Female,20,Femininity,192_none,2,192,none
167,Male,19,Femininity,192_none,0,192,none
170,Male,19,Femininity,192_none,2,192,none
173,Male,19,Femininity,192_none,0,192,none
176,Female,22,Femininity,192_none,1,192,none
179,Male,20,Femininity,192_none,1,192,none
182,Male,18,Femininity,192_none,0,192,none
185,Female,22,Femininity,192_none,0,192,none
188,Female,21,Femininity,192_none,0,192,none
191,Female,21,Femininity,192_none,2,192,none
194,Male,18,Femininity,192_none,5,192,none
197,Female,21,Femininity,192_none,0,192,none
200,Male,20,Femininity,192_none,0,192,none
203,Female,19,Femininity,192_none,1,192,none
206,Male,20,Femininity,192_none,0,192,none
209,Male,20,Femininity,192_none,1,192,none
212,Male,22,Femininity,192_none,0,192,none
215,Female,20,Femininity,192_none,3,192,none
218,Male,18,Femininity,192_none,3,192,none
221,Male,19,Femininity,192_none,1,192,none
224,Male,20,Femininity,192_none,0,192,none
102,Female,19,Averageness,192_none,0,192,none
105,Female,19,Averageness,192_none,3,192,none
108,Male,19,Averageness,192_none,0,192,none
111,Female,19,Averageness,192_none,0,192,none
114,Male,19,Averageness,192_none,0,192,none
117,Female,19,Averageness,192_none,2,192,none
120,Female,19,Averageness,192_none,3,192,none
123,Male,19,Averageness,192_none,3,192,none
126,Male,21,Averageness,192_none,1,192,none
129,Female,19,Averageness,192_none,2,192,none
132,Female,19,Averageness,192_none,0,192,none
135,Female,19,Averageness,192_none,2,192,none
138,Male,19,Averageness,192_none,0,192,none
141,Female,22,Averageness,192_none,0,192,none
144,Male,19,Averageness,192_none,2,192,none
147,Female,19,Averageness,192_none,0,192,none
150,Male,19,Averageness,192_none,0,192,none
153,Male,18,Averageness,192_none,3,192,none
156,Male,18,Averageness,192_none,1,192,none
159,Female,19,Averageness,192_none,0,192,none
162,Female,19,Averageness,192_none,0,192,none
165,Female,18,Averageness,192_none,3,192,none
168,Male,20,Averageness,192_none,2,192,none
171,Male,19,Averageness,192_none,0,192,none
174,Male,21,Averageness,192_none,4,192,none
177,Female,22,Averageness,192_none,2,192,none
180,Female,19,Averageness,192_none,0,192,none
183,Male,20,Averageness,192_none,0,192,none
186,Female,21,Averageness,192_none,5,192,none
189,Female,19,Averageness,192_none,2,192,none
192,Female,20,Averageness,192_none,2,192,none
195,Female,19,Averageness,192_none,0,192,none
198,Female,19,Averageness,192_none,0,192,none
201,Female,20,Averageness,192_none,0,192,none
204,Female,20,Averageness,192_none,0,192,none
207,Female,18,Averageness,192_none,0,192,none
210,Female,19,Averageness,192_none,0,192,none
213,Male,19,Averageness,192_none,2,192,none
216,Female,21,Averageness,192_none,0,192,none
219,Female,18,Averageness,192_none,0,192,none
222,Female,21,Averageness,192_none,2,192,none
43,Male,34,Masculinity,193_manipulated,2,193,manipulated
44,Female,19,Masculinity,193_manipulated,0,193,manipulated
45,Male,20,Masculinity,193_manipulated,0,193,manipulated
46,Female,19,Masculinity,193_manipulated,0,193,manipulated
47,Female,19,Masculinity,193_manipulated,0,193,manipulated
48,Female,20,Masculinity,193_manipulated,0,193,manipulated
49,Male,23,Masculinity,193_manipulated,3,193,manipulated
50,Female,19,Masculinity,193_manipulated,0,193,manipulated
51,Female,19,Masculinity,193_manipulated,0,193,manipulated
52,Female,22,Masculinity,193_manipulated,4,193,manipulated
53,Female,19,Masculinity,193_manipulated,3,193,manipulated
54,Male,19,Masculinity,193_manipulated,3,193,manipulated
55,Female,20,Masculinity,193_manipulated,0,193,manipulated
56,Female,20,Masculinity,193_manipulated,2,193,manipulated
57,Female,19,Masculinity,193_manipulated,0,193,manipulated
58,Male,18,Masculinity,193_manipulated,1,193,manipulated
59,Male,31,Masculinity,193_manipulated,1,193,manipulated
60,Male,19,Masculinity,193_manipulated,2,193,manipulated
61,Female,41,Masculinity,193_manipulated,0,193,manipulated
62,Female,19,Masculinity,193_manipulated,0,193,manipulated
63,Female,24,Masculinity,193_manipulated,2,193,manipulated
64,Female,19,Masculinity,193_manipulated,0,193,manipulated
65,Female,20,Masculinity,193_manipulated,0,193,manipulated
66,Male,21,Masculinity,193_manipulated,0,193,manipulated
67,Female,34,Masculinity,193_manipulated,0,193,manipulated
68,Male,18,Masculinity,193_manipulated,0,193,manipulated
69,Female,19,Masculinity,193_manipulated,4,193,manipulated
70,Female,19,Masculinity,193_manipulated,0,193,manipulated
71,Female,18,Masculinity,193_manipulated,3,193,manipulated
72,Female,18,Masculinity,193_manipulated,2,193,manipulated
73,Female,19,Masculinity,193_manipulated,3,193,manipulated
74,Female,18,Masculinity,193_manipulated,0,193,manipulated
75,Female,20,Masculinity,193_manipulated,6,193,manipulated
76,Female,18,Masculinity,193_manipulated,3,193,manipulated
77,Female,20,Masculinity,193_manipulated,0,193,manipulated
78,Female,19,Masculinity,193_manipulated,5,193,manipulated
79,Female,20,Masculinity,193_manipulated,0,193,manipulated
80,Female,20,Masculinity,193_manipulated,3,193,manipulated
81,Female,18,Masculinity,193_manipulated,4,193,manipulated
82,Female,20,Masculinity,193_manipulated,0,193,manipulated
83,Female,18,Masculinity,193_manipulated,0,193,manipulated
84,Female,19,Masculinity,193_manipulated,0,193,manipulated
85,Female,19,Masculinity,193_manipulated,2,193,manipulated
86,Male,18,Masculinity,193_manipulated,5,193,manipulated
87,Female,18,Masculinity,193_manipulated,2,193,manipulated
88,Female,18,Masculinity,193_manipulated,3,193,manipulated
89,Female,39,Masculinity,193_manipulated,0,193,manipulated
90,Female,18,Masculinity,193_manipulated,0,193,manipulated
91,Male,19,Masculinity,193_manipulated,0,193,manipulated
92,Female,20,Masculinity,193_manipulated,4,193,manipulated
103,Female,18,Symmetry,193_manipulated,3,193,manipulated
106,Female,19,Symmetry,193_manipulated,0,193,manipulated
106,Male,22,Symmetry,193_manipulated,0,193,manipulated
109,Male,20,Symmetry,193_manipulated,3,193,manipulated
112,Female,18,Symmetry,193_manipulated,0,193,manipulated
115,Female,18,Symmetry,193_manipulated,0,193,manipulated
118,Female,19,Symmetry,193_manipulated,0,193,manipulated
121,Female,18,Symmetry,193_manipulated,0,193,manipulated
124,Female,19,Symmetry,193_manipulated,2,193,manipulated
127,Female,19,Symmetry,193_manipulated,0,193,manipulated
130,Female,19,Symmetry,193_manipulated,0,193,manipulated
133,Female,21,Symmetry,193_manipulated,0,193,manipulated
136,Male,20,Symmetry,193_manipulated,0,193,manipulated
139,Female,19,Symmetry,193_manipulated,5,193,manipulated
142,Female,19,Symmetry,193_manipulated,0,193,manipulated
145,Male,18,Symmetry,193_manipulated,1,193,manipulated
148,Male,22,Symmetry,193_manipulated,0,193,manipulated
151,Male,20,Symmetry,193_manipulated,1,193,manipulated
154,Male,21,Symmetry,193_manipulated,0,193,manipulated
157,Male,19,Symmetry,193_manipulated,3,193,manipulated
160,Male,19,Symmetry,193_manipulated,1,193,manipulated
163,Male,21,Symmetry,193_manipulated,3,193,manipulated
166,Male,18,Symmetry,193_manipulated,0,193,manipulated
169,Male,21,Symmetry,193_manipulated,3,193,manipulated
172,Female,19,Symmetry,193_manipulated,5,193,manipulated
175,Male,21,Symmetry,193_manipulated,3,193,manipulated
178,Male,20,Symmetry,193_manipulated,0,193,manipulated
181,Female,22,Symmetry,193_manipulated,0,193,manipulated
184,Female,21,Symmetry,193_manipulated,4,193,manipulated
187,Female,19,Symmetry,193_manipulated,3,193,manipulated
190,Male,19,Symmetry,193_manipulated,5,193,manipulated
193,Female,22,Symmetry,193_manipulated,0,193,manipulated
196,Female,20,Symmetry,193_manipulated,0,193,manipulated
199,Female,19,Symmetry,193_manipulated,4,193,manipulated
202,Female,19,Symmetry,193_manipulated,3,193,manipulated
205,Female,22,Symmetry,193_manipulated,0,193,manipulated
208,Female,18,Symmetry,193_manipulated,1,193,manipulated
211,Female,18,Symmetry,193_manipulated,0,193,manipulated
214,Female,20,Symmetry,193_manipulated,0,193,manipulated
217,Female,19,Symmetry,193_manipulated,3,193,manipulated
220,Male,21,Symmetry,193_manipulated,0,193,manipulated
275,Male,20,Symmetry,193_manipulated,0,193,manipulated
101,Female,21,Femininity,193_manipulated,0,193,manipulated
104,Female,18,Femininity,193_manipulated,0,193,manipulated
110,Female,19,Femininity,193_manipulated,1,193,manipulated
113,Female,18,Femininity,193_manipulated,4,193,manipulated
116,Female,18,Femininity,193_manipulated,0,193,manipulated
119,Female,20,Femininity,193_manipulated,0,193,manipulated
122,Female,20,Femininity,193_manipulated,0,193,manipulated
125,Male,19,Femininity,193_manipulated,0,193,manipulated
128,Female,19,Femininity,193_manipulated,4,193,manipulated
131,Female,18,Femininity,193_manipulated,3,193,manipulated
134,Female,18,Femininity,193_manipulated,3,193,manipulated
137,Female,19,Femininity,193_manipulated,0,193,manipulated
140,Female,19,Femininity,193_manipulated,2,193,manipulated
143,Female,18,Femininity,193_manipulated,4,193,manipulated
146,Female,19,Femininity,193_manipulated,4,193,manipulated
149,Female,18,Femininity,193_manipulated,4,193,manipulated
152,Male,19,Femininity,193_manipulated,1,193,manipulated
155,Male,19,Femininity,193_manipulated,4,193,manipulated
158,Male,19,Femininity,193_manipulated,1,193,manipulated
161,Male,19,Femininity,193_manipulated,0,193,manipulated
164,Female,20,Femininity,193_manipulated,0,193,manipulated
167,Male,19,Femininity,193_manipulated,0,193,manipulated
170,Male,19,Femininity,193_manipulated,0,193,manipulated
173,Male,19,Femininity,193_manipulated,1,193,manipulated
176,Female,22,Femininity,193_manipulated,0,193,manipulated
179,Male,20,Femininity,193_manipulated,1,193,manipulated
182,Male,18,Femininity,193_manipulated,5,193,manipulated
185,Female,22,Femininity,193_manipulated,2,193,manipulated
188,Female,21,Femininity,193_manipulated,0,193,manipulated
191,Female,21,Femininity,193_manipulated,0,193,manipulated
194,Male,18,Femininity,193_manipulated,1,193,manipulated
197,Female,21,Femininity,193_manipulated,5,193,manipulated
200,Male,20,Femininity,193_manipulated,3,193,manipulated
203,Female,19,Femininity,193_manipulated,0,193,manipulated
206,Male,20,Femininity,193_manipulated,0,193,manipulated
209,Male,20,Femininity,193_manipulated,2,193,manipulated
212,Male,22,Femininity,193_manipulated,0,193,manipulated
215,Female,20,Femininity,193_manipulated,0,193,manipulated
218,Male,18,Femininity,193_manipulated,0,193,manipulated
221,Male,19,Femininity,193_manipulated,0,193,manipulated
224,Male,20,Femininity,193_manipulated,2,193,manipulated
102,Female,19,Averageness,193_manipulated,0,193,manipulated
105,Female,19,Averageness,193_manipulated,0,193,manipulated
108,Male,19,Averageness,193_manipulated,0,193,manipulated
111,Female,19,Averageness,193_manipulated,5,193,manipulated
114,Male,19,Averageness,193_manipulated,3,193,manipulated
117,Female,19,Averageness,193_manipulated,0,193,manipulated
120,Female,19,Averageness,193_manipulated,4,193,manipulated
123,Male,19,Averageness,193_manipulated,2,193,manipulated
126,Male,21,Averageness,193_manipulated,0,193,manipulated
129,Female,19,Averageness,193_manipulated,0,193,manipulated
132,Female,19,Averageness,193_manipulated,3,193,manipulated
135,Female,19,Averageness,193_manipulated,4,193,manipulated
138,Male,19,Averageness,193_manipulated,0,193,manipulated
141,Female,22,Averageness,193_manipulated,2,193,manipulated
144,Male,19,Averageness,193_manipulated,0,193,manipulated
147,Female,19,Averageness,193_manipulated,0,193,manipulated
150,Male,19,Averageness,193_manipulated,4,193,manipulated
153,Male,18,Averageness,193_manipulated,4,193,manipulated
156,Male,18,Averageness,193_manipulated,3,193,manipulated
159,Female,19,Averageness,193_manipulated,5,193,manipulated
162,Female,19,Averageness,193_manipulated,0,193,manipulated
165,Female,18,Averageness,193_manipulated,0,193,manipulated
168,Male,20,Averageness,193_manipulated,4,193,manipulated
171,Male,19,Averageness,193_manipulated,3,193,manipulated
174,Male,21,Averageness,193_manipulated,0,193,manipulated
177,Female,22,Averageness,193_manipulated,3,193,manipulated
180,Female,19,Averageness,193_manipulated,0,193,manipulated
183,Male,20,Averageness,193_manipulated,0,193,manipulated
186,Female,21,Averageness,193_manipulated,0,193,manipulated
189,Female,19,Averageness,193_manipulated,0,193,manipulated
192,Female,20,Averageness,193_manipulated,0,193,manipulated
195,Female,19,Averageness,193_manipulated,0,193,manipulated
198,Female,19,Averageness,193_manipulated,0,193,manipulated
201,Female,20,Averageness,193_manipulated,5,193,manipulated
204,Female,20,Averageness,193_manipulated,0,193,manipulated
207,Female,18,Averageness,193_manipulated,0,193,manipulated
210,Female,19,Averageness,193_manipulated,5,193,manipulated
213,Male,19,Averageness,193_manipulated,0,193,manipulated
216,Female,21,Averageness,193_manipulated,0,193,manipulated
219,Female,18,Averageness,193_manipulated,4,193,manipulated
222,Female,21,Averageness,193_manipulated,5,193,manipulated
43,Male,34,Masculinity,193_none,0,193,none
44,Female,19,Masculinity,193_none,5,193,none
45,Male,20,Masculinity,193_none,4,193,none
46,Female,19,Masculinity,193_none,1,193,none
47,Female,19,Masculinity,193_none,4,193,none
48,Female,20,Masculinity,193_none,3,193,none
49,Male,23,Masculinity,193_none,0,193,none
50,Female,19,Masculinity,193_none,3,193,none
